n_blocks,combo,model,k,C,n_train_windows,auc,acc,p_high_low,p_high_moderate,p_high_high
3,4_5_6,logreg,20,0.003,902,0.45665826185314357,0.5024271844660194,0.7702953815460205,0.7611562609672546,0.7548640966415405
3,4_5_6,svm_lin,20,0.01,902,0.47691818267508723,0.4538834951456311,0.41743097782517624,0.40493624670621786,0.38019045539911706
3,4_5_6,svm_lin,20,0.1,902,0.46043453671411066,0.4441747572815534,0.38111939895396263,0.36389154331606466,0.3238964485040077
3,4_5_6,svm_lin,20,1.0,902,0.462313837307946,0.4733009708737864,0.5223170526470947,0.49869164656967907,0.47057688714180934
3,4_5_6,logreg,30,0.003,902,0.5738877368272222,0.5849514563106796,0.6106536984443665,0.6533910632133484,0.6714956164360046
3,4_5_6,svm_lin,30,0.01,902,0.5312529456122161,0.47694174757281554,0.32437734075811936,0.32414996478644587,0.31713425716409954
3,4_5_6,svm_lin,30,0.1,902,0.5238830238476765,0.4878640776699029,0.3839112350953766,0.37792085734487113,0.38133589663491885
3,4_5_6,svm_lin,30,1.0,902,0.5553598359883118,0.5279126213592233,0.4431454835298458,0.43058462969086114,0.47816267828911446
3,4_5_6,logreg,40,0.003,902,0.6159628617211801,0.6262135922330098,0.42156627774238586,0.5514341592788696,0.6119238138198853
3,4_5_6,svm_lin,40,0.01,902,0.6065192289565464,0.48058252427184467,0.1519248278671193,0.20462458739925093,0.18113104046100037
3,4_5_6,svm_lin,40,0.1,902,0.5835905834668678,0.47815533980582525,0.09402611275480743,0.09030057859941713,0.04787450350681148
3,4_5_6,svm_lin,40,1.0,902,0.627745310585352,0.5109223300970874,0.15684560704657088,0.15440498420550372,0.18006542788521301
3,4_5_6,logreg,54,0.003,902,0.6102778301442171,0.625,0.4260004758834839,0.5740482211112976,0.6349919438362122
3,4_5_6,svm_lin,54,0.01,902,0.599025591478933,0.47451456310679613,0.1322708142528906,0.1834464152096059,0.1426338493940761
3,4_5_6,svm_lin,54,0.1,902,0.5874729003676123,0.48058252427184467,0.06227993190020553,0.06377247313091611,0.023225289222779603
3,4_5_6,svm_lin,54,1.0,902,0.6104015458572909,0.5133495145631068,0.16576820210800094,0.1683292724915996,0.18862778180551062
4,1_2_3_4,logreg,10,0.003,1236,0.5429470261099067,0.5,0.3328999876976013,0.3450590670108795,0.3489953279495239
4,1_2_3_4,svm_lin,10,0.01,1236,0.5358186445470826,0.5194174757281553,0.3579620614223475,0.3832839655461199,0.38744714033540584
4,1_2_3_4,svm_lin,10,0.1,1236,0.5286725893109624,0.4963592233009709,0.3186076667409558,0.35426511967060614,0.3497877112002572
4,1_2_3_4,svm_lin,10,1.0,1236,0.527889056461495,0.5133495145631068,0.4514824061952965,0.4966303449591387,0.4889816690428529
4,1_2_3_4,logreg,20,0.003,1236,0.5739819964181355,0.5436893203883495,0.4744146466255188,0.4838298559188843,0.5026097297668457
4,1_2_3_4,svm_lin,20,0.01,1236,0.5581876237157131,0.537621359223301,0.626416457170668,0.6548722978403955,0.6784795672493056
4,1_2_3_4,svm_lin,20,0.1,1236,0.5820588651145254,0.5242718446601942,0.7616837891745946,0.804306360291892,0.8273787176599396
4,1_2_3_4,svm_lin,20,1.0,1236,0.6083396173060609,0.5133495145631068,0.8058162881341274,0.8396848506488779,0.8682984371295545
4,1_2_3_4,logreg,30,0.003,1236,0.6688366009991517,0.5643203883495146,0.7010127902030945,0.8432155251502991,0.8949386477470398
4,1_2_3_4,svm_lin,30,0.01,1236,0.6567595909133754,0.5279126213592233,0.8855173927366162,0.9879395864362442,0.9978107574421903
4,1_2_3_4,svm_lin,30,0.1,1236,0.6625329908568197,0.5424757281553398,0.8404298873881499,0.9779646216328974,0.9953778705516914
4,1_2_3_4,svm_lin,30,1.0,1236,0.7030174851541146,0.5521844660194175,0.7983634167860992,0.9642368226408956,0.9921567770592553
4,1_2_3_4,logreg,40,0.003,1236,0.6718293430106513,0.5631067961165048,0.7197543978691101,0.8588184118270874,0.9105297327041626
4,1_2_3_4,svm_lin,40,0.01,1236,0.6990880384579131,0.5400485436893204,0.8564527649122953,0.969905237373145,0.9950765597264982
4,1_2_3_4,svm_lin,40,0.1,1236,0.6818326420963333,0.5691747572815534,0.7630135786232551,0.9385799138193998,0.988326969125025
4,1_2_3_4,svm_lin,40,1.0,1236,0.6930377509661608,0.5970873786407767,0.6455213745637365,0.8724209576657652,0.9581490557142828
4,1_2_3_4,logreg,54,0.003,1236,0.6751755584880761,0.5546116504854369,0.7376418113708496,0.8727884292602539,0.922398567199707
4,1_2_3_4,svm_lin,54,0.01,1236,0.6907342822132152,0.5206310679611651,0.9092573257031672,0.9863606146618691,0.9985765138052506
4,1_2_3_4,svm_lin,54,0.1,1236,0.6960540578753888,0.5594660194174758,0.7938603540396708,0.9463006724508818,0.9916129058017712
4,1_2_3_4,svm_lin,54,1.0,1236,0.710805683853332,0.5776699029126213,0.7274614576466182,0.9165615302515333,0.984602725546334
4,1_2_3_5,logreg,10,0.003,1236,0.5427850174380243,0.5,0.0526532381772995,0.05929794907569885,0.05803081393241882
4,1_2_3_5,svm_lin,10,0.01,1236,0.5303221321519465,0.5,0.027037276999760405,0.03662318782608049,0.03169329310900526
4,1_2_3_5,svm_lin,10,0.1,1236,0.5085010368555,0.5,0.03263575845396262,0.05555687260711264,0.03966533615963358
4,1_2_3_5,svm_lin,10,1.0,1236,0.4968540861532661,0.49514563106796117,0.04317540603271209,0.08569444498070736,0.05560085270127881
4,1_2_3_5,logreg,20,0.003,1236,0.6148788764256764,0.558252427184466,0.36383312940597534,0.41979068517684937,0.45835253596305847
4,1_2_3_5,svm_lin,20,0.01,1236,0.6221486473748704,0.587378640776699,0.692676762348405,0.8026405526056107,0.881366594707578
4,1_2_3_5,svm_lin,20,0.1,1236,0.6335835139975492,0.5813106796116505,0.7605193482229002,0.8542405186591596,0.9299728419272482
4,1_2_3_5,svm_lin,20,1.0,1236,0.645972758978226,0.5788834951456311,0.7555064089801624,0.8550327699853606,0.9287353667270963
4,1_2_3_5,logreg,30,0.003,1236,0.6481171646715053,0.6067961165048543,0.46462711691856384,0.5699136853218079,0.6244574189186096
4,1_2_3_5,svm_lin,30,0.01,1236,0.6672224055047601,0.5752427184466019,0.7380489967340622,0.8563569012364584,0.9422640124208742
4,1_2_3_5,svm_lin,30,0.1,1236,0.6667982373456499,0.5934466019417476,0.7040953361130377,0.8231139454649745,0.9237490978286377
4,1_2_3_5,svm_lin,30,1.0,1236,0.6676995946837591,0.5497572815533981,0.8089159289769245,0.9426436272822589,0.9817128819098457
4,1_2_3_5,logreg,40,0.003,1236,0.651722594023942,0.616504854368932,0.48712292313575745,0.6005083918571472,0.6542795300483704
4,1_2_3_5,svm_lin,40,0.01,1236,0.7015270053727967,0.5606796116504854,0.7837907545001435,0.8953880135853803,0.9630702622220566
4,1_2_3_5,svm_lin,40,0.1,1236,0.7149943444245452,0.5679611650485437,0.7878629267337931,0.9352121720639546,0.9862369874764915
4,1_2_3_5,svm_lin,40,1.0,1236,0.6945871429917995,0.558252427184466,0.8006924263146811,0.9561863271608441,0.9897232270434582
4,1_2_3_5,logreg,54,0.003,1236,0.6523058252427185,0.5813106796116505,0.5503497123718262,0.6671873927116394,0.7123319506645203
4,1_2_3_5,svm_lin,54,0.01,1236,0.7053386275803563,0.5230582524271845,0.882353073825618,0.9546496852157578,0.9884841438715857
4,1_2_3_5,svm_lin,54,0.1,1236,0.7049321330945424,0.5412621359223301,0.8624854993447332,0.9291051197096531,0.9897927240404634
4,1_2_3_5,svm_lin,54,1.0,1236,0.701680177208031,0.5679611650485437,0.8113413230679926,0.9014461156535943,0.9849455828606868
4,1_2_3_6,logreg,10,0.003,1211,0.5643027146762183,0.5,0.15077616274356842,0.1518031656742096,0.1643103063106537
4,1_2_3_6,svm_lin,10,0.01,1211,0.5532979074370817,0.4987864077669903,0.10671221068754749,0.11319859344198557,0.1198830970274613
4,1_2_3_6,svm_lin,10,0.1,1211,0.534817136393628,0.49271844660194175,0.20117901749365227,0.23269366497166774,0.22543998376858657
4,1_2_3_6,svm_lin,10,1.0,1211,0.5227401263078518,0.508495145631068,0.27920595595209513,0.34177187220591526,0.3209874713642907
4,1_2_3_6,logreg,20,0.003,1211,0.6817089263832594,0.5048543689320388,0.1865396648645401,0.23664170503616333,0.28722280263900757
4,1_2_3_6,svm_lin,20,0.01,1211,0.6541026486945046,0.587378640776699,0.3292013779671522,0.4460892534726973,0.5242429999990795
4,1_2_3_6,svm_lin,20,0.1,1211,0.6267084550853049,0.616504854368932,0.4738342038335892,0.7109945987029164,0.7582968322708922
4,1_2_3_6,svm_lin,20,1.0,1211,0.6555283250070695,0.6262135922330098,0.43008461589822905,0.6552931028968235,0.7177670144444533
4,1_2_3_6,logreg,30,0.003,1211,0.6906400226223018,0.6347087378640777,0.3718009889125824,0.4726101756095886,0.5507245063781738
4,1_2_3_6,svm_lin,30,0.01,1211,0.6725893109623904,0.5740291262135923,0.6665826350664626,0.842138186341851,0.9059076218615429
4,1_2_3_6,svm_lin,30,0.1,1211,0.6719000377038363,0.587378640776699,0.6732657128099784,0.8903488332394459,0.9617119642160958
4,1_2_3_6,svm_lin,30,1.0,1211,0.6785983598831181,0.6080097087378641,0.6144338114166071,0.8513360032550963,0.9432878656067957
4,1_2_3_6,logreg,40,0.003,1211,0.6948817042134037,0.6383495145631068,0.4652555286884308,0.5971006751060486,0.6748459339141846
4,1_2_3_6,svm_lin,40,0.01,1211,0.6786395984541427,0.5533980582524272,0.7773895016785207,0.9287430154832351,0.9736605265651489
4,1_2_3_6,svm_lin,40,0.1,1211,0.6892496936563295,0.5885922330097088,0.6888527701138993,0.89317197085182,0.9707000685456625
4,1_2_3_6,svm_lin,40,1.0,1211,0.7009202092562918,0.6019417475728155,0.647569601521923,0.8703805990723451,0.9638351093481299
4,1_2_3_6,logreg,54,0.003,1211,0.708125176736733,0.6395631067961165,0.49003905057907104,0.624367356300354,0.704402506351471
4,1_2_3_6,svm_lin,54,0.01,1211,0.7197308888679423,0.5473300970873787,0.7952645455702418,0.9299266569042637,0.9780419954030929
4,1_2_3_6,svm_lin,54,0.1,1211,0.7230005184277499,0.5849514563106796,0.6953839535823424,0.8688284611476393,0.9749819684212533
4,1_2_3_6,svm_lin,54,1.0,1211,0.734453058723725,0.6237864077669902,0.6284965439572358,0.8121910675069035,0.9614435638934783
4,1_2_4_5,logreg,10,0.003,1236,0.6098772268828354,0.5594660194174758,0.7811294198036194,0.8824554085731506,0.9270772337913513
4,1_2_4_5,svm_lin,10,0.01,1236,0.6297129795456687,0.5825242718446602,0.7315164541745084,0.8733947723408976,0.9685578950945476
4,1_2_4_5,svm_lin,10,0.1,1236,0.6396868225091903,0.5764563106796117,0.7643903403014316,0.8977200045491062,0.97914823923637
4,1_2_4_5,svm_lin,10,1.0,1236,0.643916721651428,0.5728155339805825,0.7780819448558708,0.9058106674745882,0.9823433305672774
4,1_2_4_5,logreg,20,0.003,1236,0.6470361249882175,0.5449029126213593,0.8244947195053101,0.9221665263175964,0.9574282765388489
4,1_2_4_5,svm_lin,20,0.01,1236,0.6644358563483835,0.566747572815534,0.784735462498846,0.9178493021477793,0.9819446056350852
4,1_2_4_5,svm_lin,20,0.1,1236,0.6584621547742483,0.5594660194174758,0.8056956734391154,0.9323776760675355,0.9885595328850957
4,1_2_4_5,svm_lin,20,1.0,1236,0.646868225091903,0.5424757281553398,0.848324350411251,0.9504418199017607,0.9922256970434561
4,1_2_4_5,logreg,30,0.003,1236,0.6218157931944575,0.508495145631068,0.9048008322715759,0.9664080142974854,0.9836544394493103
4,1_2_4_5,svm_lin,30,0.01,1236,0.6534015929870864,0.5703883495145631,0.7639500707946231,0.907235049633724,0.9804522102295425
4,1_2_4_5,svm_lin,30,0.1,1236,0.6525061268734094,0.5400485436893204,0.8627548178819682,0.9662687708640554,0.9928073048631427
4,1_2_4_5,svm_lin,30,1.0,1236,0.6632281553398058,0.5533980582524272,0.8016598643034796,0.9430987362558853,0.9801539622941816
4,1_2_4_5,logreg,40,0.003,1236,0.6452481383730795,0.5133495145631068,0.8913132548332214,0.9565354585647583,0.980668306350708
4,1_2_4_5,svm_lin,40,0.01,1236,0.6927196248468281,0.5946601941747572,0.696984890215437,0.8418901477173928,0.9656958594886048
4,1_2_4_5,svm_lin,40,0.1,1236,0.7004901498727496,0.5776699029126213,0.7387976077896947,0.8952052495458743,0.9760004540239695
4,1_2_4_5,svm_lin,40,1.0,1236,0.7069469318503158,0.6189320388349514,0.5928846307340023,0.7809716288360085,0.9122750579736437
4,1_2_4_5,logreg,54,0.003,1236,0.658102790083891,0.5242718446601942,0.866461992263794,0.947321891784668,0.9783800840377808
4,1_2_4_5,svm_lin,54,0.01,1236,0.7008141672165142,0.5837378640776699,0.7493296067323428,0.8738892627763553,0.9784217268497057
4,1_2_4_5,svm_lin,54,0.1,1236,0.637471722122726,0.5060679611650486,0.9702009108632075,0.9751869626063904,0.9943418457962447
4,1_2_4_5,svm_lin,54,1.0,1236,0.615956970496748,0.5036407766990292,0.9846640863985465,0.9801525035239963,0.9949391229552879
4,1_2_4_6,logreg,10,0.003,1211,0.5932698652087849,0.6177184466019418,0.4415413439273834,0.5770431160926819,0.6434788107872009
4,1_2_4_6,svm_lin,10,0.01,1211,0.5855287963050241,0.5922330097087378,0.6803793177518697,0.8657377191654358,0.9374898682732172
4,1_2_4_6,svm_lin,10,0.1,1211,0.5657637383353757,0.5922330097087378,0.6968526781631946,0.8680433058615497,0.9182340226275276
4,1_2_4_6,svm_lin,10,1.0,1211,0.5470885568856632,0.5764563106796117,0.7144597050363547,0.8481098676594674,0.8725635323638513
4,1_2_4_6,logreg,20,0.003,1211,0.6090760203600717,0.6237864077669902,0.4616967439651489,0.5965015292167664,0.669489860534668
4,1_2_4_6,svm_lin,20,0.01,1211,0.6131645301159394,0.5825242718446602,0.7086841388056043,0.8862005408554035,0.9640125919796815
4,1_2_4_6,svm_lin,20,0.1,1211,0.6171587802808935,0.537621359223301,0.8661865691543703,0.9760465195373274,0.9950138662237015
4,1_2_4_6,svm_lin,20,1.0,1211,0.640211141483646,0.5655339805825242,0.770592395309885,0.9456084076514906,0.9883899390689042
4,1_2_4_6,logreg,30,0.003,1211,0.6329295880855877,0.5679611650485437,0.7333327531814575,0.8843929171562195,0.9345592856407166
4,1_2_4_6,svm_lin,30,0.01,1211,0.6286584503723254,0.5169902912621359,0.9146564450026388,0.9900696818394358,0.9985436280487318
4,1_2_4_6,svm_lin,30,0.1,1211,0.631174003204826,0.5121359223300971,0.9407750035946155,0.9866990004529926,0.9992413937922818
4,1_2_4_6,svm_lin,30,1.0,1211,0.6634638043170893,0.5182038834951457,0.9192614568246921,0.9808324151976853,0.9986199329093781
4,1_2_4_6,logreg,40,0.003,1211,0.6703742105759262,0.5728155339805825,0.7213733196258545,0.8755404353141785,0.9472829103469849
4,1_2_4_6,svm_lin,40,0.01,1211,0.7082783485719673,0.6080097087378641,0.656528551735488,0.8178138396883752,0.9553784163955141
4,1_2_4_6,svm_lin,40,0.1,1211,0.716349326043925,0.6395631067961165,0.5807661029748219,0.7439447936475329,0.9278756253155107
4,1_2_4_6,svm_lin,40,1.0,1211,0.7338933924026769,0.6638349514563107,0.45877124827289717,0.6438205031582218,0.8673130603585366
4,1_2_4_6,logreg,54,0.003,1211,0.6761652841926666,0.5740291262135923,0.7281011939048767,0.8810839653015137,0.9559813737869263
4,1_2_4_6,svm_lin,54,0.01,1211,0.7156600527853708,0.6007281553398058,0.6780549458472682,0.8448439314063665,0.9717581217685904
4,1_2_4_6,svm_lin,54,0.1,1211,0.7261228673767556,0.6601941747572816,0.5472324910926468,0.7140387643748897,0.9231176209617507
4,1_2_4_6,svm_lin,54,1.0,1211,0.7241316335187106,0.6468446601941747,0.5781743002126831,0.7557346279381081,0.9406926820743763
4,1_2_5_6,logreg,10,0.003,1211,0.6723890093316995,0.6043689320388349,0.372401624917984,0.4432966411113739,0.5303839445114136
4,1_2_5_6,svm_lin,10,0.01,1211,0.6756409652182109,0.6201456310679612,0.39108343843030247,0.4723501238686057,0.6008337894747954
4,1_2_5_6,svm_lin,10,0.1,1211,0.6704566877179753,0.6116504854368932,0.6004629674668934,0.7422665004334805,0.8817908948279075
4,1_2_5_6,svm_lin,10,1.0,1211,0.6611485531152795,0.6007281553398058,0.684411982887039,0.8371702723091737,0.9545837806491949
4,1_2_5_6,logreg,20,0.003,1211,0.659881939862381,0.6274271844660194,0.4621894955635071,0.5619110465049744,0.6433118581771851
4,1_2_5_6,svm_lin,20,0.01,1211,0.6582147233481006,0.6237864077669902,0.5721924675248262,0.722186733557961,0.865109888828885
4,1_2_5_6,svm_lin,20,0.1,1211,0.6505443491375247,0.6152912621359223,0.6060027386748341,0.7819563337523289,0.903421187776937
4,1_2_5_6,svm_lin,20,1.0,1211,0.6376602413045527,0.6140776699029126,0.5206333366162469,0.7234510995960887,0.8230142442388966
4,1_2_5_6,logreg,30,0.003,1211,0.6545798378735036,0.6019417475728155,0.52138751745224,0.6309557557106018,0.7052035927772522
4,1_2_5_6,svm_lin,30,0.01,1211,0.6808429163917429,0.633495145631068,0.5676736505335854,0.7072435277883153,0.8688031140100656
4,1_2_5_6,svm_lin,30,0.1,1211,0.6796175417098691,0.6298543689320388,0.5296081674871176,0.6947579482484771,0.8519080315202767
4,1_2_5_6,svm_lin,30,1.0,1211,0.6728779809595627,0.616504854368932,0.43158283699384636,0.5858842971524947,0.7378027613211735
4,1_2_5_6,logreg,40,0.003,1211,0.6587979545668772,0.5946601941747572,0.5933427810668945,0.7225397825241089,0.8025945425033569
4,1_2_5_6,svm_lin,40,0.01,1211,0.6911172118013008,0.6225728155339806,0.6013334172997649,0.7357150511734273,0.9030113893354352
4,1_2_5_6,svm_lin,40,0.1,1211,0.6908874540484494,0.6322815533980582,0.5196000440551587,0.6842111083092194,0.8433524587758784
4,1_2_5_6,svm_lin,40,1.0,1211,0.6875942595909132,0.6359223300970874,0.5403475469532348,0.7015916382478512,0.86219879666537
4,1_2_5_6,logreg,54,0.003,1211,0.6701444528230748,0.5861650485436893,0.6245962381362915,0.7645500898361206,0.8512480854988098
4,1_2_5_6,svm_lin,54,0.01,1211,0.7017567631256479,0.6383495145631068,0.5671137522811752,0.689932855054073,0.875851067709677
4,1_2_5_6,svm_lin,54,0.1,1211,0.6809077198604958,0.6213592233009708,0.4470655685720838,0.5460361843980083,0.7234185970124347
4,1_2_5_6,svm_lin,54,1.0,1211,0.6297129795456687,0.5837378640776699,0.7350210383384888,0.7842508868359124,0.9130976252012232
4,1_3_4_5,logreg,10,0.003,1236,0.5371971910641908,0.5,0.2990019619464874,0.3031647205352783,0.3079855740070343
4,1_3_4_5,svm_lin,10,0.01,1236,0.5129842586483174,0.5,0.1667491414844927,0.17287445880814195,0.1710813898684313
4,1_3_4_5,svm_lin,10,0.1,1236,0.4808358469224243,0.49150485436893204,0.2185199231235029,0.23388467335980848,0.21348686315889237
4,1_3_4_5,svm_lin,10,1.0,1236,0.4678751531718352,0.48058252427184467,0.2962869586195744,0.3212954326680989,0.28941620384376543
4,1_3_4_5,logreg,20,0.003,1236,0.6451303138844378,0.5436893203883495,0.327999085187912,0.3973028063774109,0.43424052000045776
4,1_3_4_5,svm_lin,20,0.01,1236,0.6110024507493638,0.5351941747572816,0.294413663051992,0.3725665610127344,0.40116268072043887
4,1_3_4_5,svm_lin,20,0.1,1236,0.6193385333207654,0.5885922330097088,0.4812280604663833,0.6543420584003474,0.6956252936549213
4,1_3_4_5,svm_lin,20,1.0,1236,0.6156270619285512,0.5995145631067961,0.5472266535907706,0.7288743586642678,0.7682578498999603
4,1_3_4_5,logreg,30,0.003,1236,0.6559407107173155,0.558252427184466,0.333819180727005,0.42269328236579895,0.4669192433357239
4,1_3_4_5,svm_lin,30,0.01,1236,0.6299014987274956,0.6067961165048543,0.5747209141325497,0.7004188244194275,0.7765144406811026
4,1_3_4_5,svm_lin,30,0.1,1236,0.6693255726270148,0.6383495145631068,0.5985485534618534,0.7607852465903107,0.8842965296030514
4,1_3_4_5,svm_lin,30,1.0,1236,0.6658144028654917,0.6189320388349514,0.604372756892991,0.7798259968656924,0.8960308461484747
4,1_3_4_5,logreg,40,0.003,1236,0.6333007352248091,0.5400485436893204,0.32770100235939026,0.4246854782104492,0.45767512917518616
4,1_3_4_5,svm_lin,40,0.01,1236,0.6050935526439816,0.5946601941747572,0.5651439448886957,0.6904229095422298,0.7474049054001476
4,1_3_4_5,svm_lin,40,0.1,1236,0.65761970968046,0.6055825242718447,0.6628022885475434,0.822681492413695,0.9173692540910788
4,1_3_4_5,svm_lin,40,1.0,1236,0.6765069752097275,0.5983009708737864,0.6448152348145829,0.8349343165073835,0.927946620821017
4,1_3_4_5,logreg,54,0.003,1236,0.6190852106701857,0.5837378640776699,0.3707158863544464,0.484242707490921,0.5108240246772766
4,1_3_4_5,svm_lin,54,0.01,1236,0.6064662079366576,0.5898058252427184,0.6028619833802356,0.7404748825242455,0.7905358197983899
4,1_3_4_5,svm_lin,54,0.1,1236,0.679275850692808,0.6092233009708737,0.6669108330183997,0.8270974541442433,0.9332256908007223
4,1_3_4_5,svm_lin,54,1.0,1236,0.6845661702328212,0.6080097087378641,0.6496580652219798,0.8284657560721719,0.9429136590766767
4,1_3_4_6,logreg,10,0.003,1211,0.5211848430577811,0.5,0.34725332260131836,0.3600750267505646,0.3557606041431427
4,1_3_4_6,svm_lin,10,0.01,1211,0.5366080686209822,0.5,0.06615929260017442,0.07718886034390526,0.07307825036215372
4,1_3_4_6,svm_lin,10,0.1,1211,0.5169549439155434,0.5,0.03330450368666094,0.04671050496760176,0.03914562023475611
4,1_3_4_6,svm_lin,10,1.0,1211,0.5174085681968141,0.5,0.08628602875153128,0.11891388799035865,0.10170381061393485
4,1_3_4_6,logreg,20,0.003,1211,0.6659970308228863,0.5,0.2278822809457779,0.2876169681549072,0.3279094099998474
4,1_3_4_6,svm_lin,20,0.01,1211,0.6551984164388726,0.5,0.10612062474053269,0.1528477193099935,0.18109509325745607
4,1_3_4_6,svm_lin,20,0.1,1211,0.6269087567159959,0.4975728155339806,0.1541843285938772,0.24403278568915082,0.2627293189890049
4,1_3_4_6,svm_lin,20,1.0,1211,0.6438990479781318,0.5242718446601942,0.16812612741494123,0.2749531818671568,0.2962519073030154
4,1_3_4_6,logreg,30,0.003,1211,0.6821330945423697,0.537621359223301,0.2644743025302887,0.35590657591819763,0.4173332750797272
4,1_3_4_6,svm_lin,30,0.01,1211,0.6709162032236781,0.6104368932038835,0.28206536821978556,0.4238972744790404,0.5106345663216688
4,1_3_4_6,svm_lin,30,0.1,1211,0.6770548590819117,0.6298543689320388,0.3359664761845804,0.5170407665279502,0.6378054944648758
4,1_3_4_6,svm_lin,30,1.0,1211,0.7168618625695165,0.6662621359223301,0.4453894381448837,0.639242179238771,0.8062288771879222
4,1_3_4_6,logreg,40,0.003,1211,0.6630101800358187,0.5800970873786407,0.3102807402610779,0.4192698299884796,0.47820788621902466
4,1_3_4_6,svm_lin,40,0.01,1211,0.6435455745122066,0.6128640776699029,0.317829838620367,0.48795756084698805,0.564466005356423
4,1_3_4_6,svm_lin,40,0.1,1211,0.677355311527948,0.6553398058252428,0.38444737526030653,0.5830454768251154,0.7351707329319993
4,1_3_4_6,svm_lin,40,1.0,1211,0.7021161278160053,0.662621359223301,0.37652565692003603,0.5746673614640667,0.74032793630744
4,1_3_4_6,logreg,54,0.003,1211,0.6480759261004808,0.5716019417475728,0.30477374792099,0.41859012842178345,0.4701014757156372
4,1_3_4_6,svm_lin,54,0.01,1211,0.6349208219436328,0.5752427184466019,0.2778909748937881,0.45647576985559446,0.5052773194333364
4,1_3_4_6,svm_lin,54,0.1,1211,0.6720767744367989,0.6419902912621359,0.33347035668227487,0.5334935900632302,0.669016139028295
4,1_3_4_6,svm_lin,54,1.0,1211,0.7030115939296823,0.6674757281553398,0.3489237263471207,0.5540120020027371,0.7255302607222158
4,1_3_5_6,logreg,10,0.003,1211,0.5842150532566689,0.5,0.0868566557765007,0.08374939858913422,0.09574855118989944
4,1_3_5_6,svm_lin,10,0.01,1211,0.584568526722594,0.5,0.027692672296310367,0.026875587763833815,0.032373733440322836
4,1_3_5_6,svm_lin,10,0.1,1211,0.5868366481289472,0.5,0.025614249677364705,0.024916268689715273,0.02931059910843077
4,1_3_5_6,svm_lin,10,1.0,1211,0.5968163823169007,0.5,0.028852942006630466,0.02777035778655741,0.033126312468043255
4,1_3_5_6,logreg,20,0.003,1211,0.6168229804882647,0.5,0.07676136493682861,0.09884640574455261,0.10614330321550369
4,1_3_5_6,svm_lin,20,0.01,1211,0.6018180318597417,0.5,0.017668494083184494,0.024303305318114626,0.02484776091061031
4,1_3_5_6,svm_lin,20,0.1,1211,0.6229086153266095,0.5024271844660194,0.04876156034972627,0.07106272969337221,0.07837524281095895
4,1_3_5_6,svm_lin,20,1.0,1211,0.6213945706475634,0.5024271844660194,0.031626564083940344,0.048918185936962434,0.05421387820383848
4,1_3_5_6,logreg,30,0.003,1211,0.6261664624375531,0.4963592233009709,0.11884117126464844,0.15063513815402985,0.16719569265842438
4,1_3_5_6,svm_lin,30,0.01,1211,0.5854816665095673,0.4987864077669903,0.03147413928259243,0.038486432839300304,0.034315620139655285
4,1_3_5_6,svm_lin,30,0.1,1211,0.6230264398152512,0.508495145631068,0.09495679230401208,0.1663546495742834,0.1736261609986588
4,1_3_5_6,svm_lin,30,1.0,1211,0.6502380054670562,0.5740291262135923,0.20362915820137062,0.3416244502624989,0.4080366947171222
4,1_3_5_6,logreg,40,0.003,1211,0.6282107173154869,0.49393203883495146,0.13220548629760742,0.16456568241119385,0.18302057683467865
4,1_3_5_6,svm_lin,40,0.01,1211,0.5920562729757753,0.49514563106796117,0.06206091620893613,0.08198989646356789,0.07182329924294986
4,1_3_5_6,svm_lin,40,0.1,1211,0.6079095579225187,0.5242718446601942,0.15015269784604288,0.23927095782068508,0.25920132434619947
4,1_3_5_6,svm_lin,40,1.0,1211,0.6391978508813272,0.5910194174757282,0.35348752383685206,0.46476589214005554,0.5686144957249524
4,1_3_5_6,logreg,54,0.003,1211,0.6264845885568857,0.49514563106796117,0.1437435746192932,0.18044890463352203,0.20062340795993805
4,1_3_5_6,svm_lin,54,0.01,1211,0.5869426901687247,0.49271844660194175,0.09053749739475356,0.11852420719142162,0.1088913969149648
4,1_3_5_6,svm_lin,54,0.1,1211,0.6270796022245263,0.5606796116504854,0.25228362437676816,0.37197825040687726,0.43270931090521064
4,1_3_5_6,svm_lin,54,1.0,1211,0.6558641247996985,0.6031553398058253,0.4323951290137773,0.5750520531351745,0.7058351247957746
4,1_4_5_6,logreg,10,0.003,1211,0.6097299462720331,0.6383495145631068,0.45022663474082947,0.5163495540618896,0.5444329977035522
4,1_4_5_6,svm_lin,10,0.01,1211,0.5913964558393816,0.6177184466019418,0.4488360576974259,0.5467947104481136,0.5815921195309122
4,1_4_5_6,svm_lin,10,0.1,1211,0.5673838250541993,0.5825242718446602,0.5727276746070245,0.6633577881254568,0.67736537432449
4,1_4_5_6,svm_lin,10,1.0,1211,0.5868013007823545,0.6067961165048543,0.4780882984649985,0.5718553760703907,0.5932406313354311
4,1_4_5_6,logreg,20,0.003,1211,0.6388856159864267,0.5242718446601942,0.3337683379650116,0.4125356078147888,0.4645063877105713
4,1_4_5_6,svm_lin,20,0.01,1211,0.6349502780657932,0.5,0.054236978067034626,0.07821705101168247,0.09011642379870635
4,1_4_5_6,svm_lin,20,0.1,1211,0.630549533415025,0.5109223300970874,0.10125525894960752,0.15957212696113188,0.1778979671986423
4,1_4_5_6,svm_lin,20,1.0,1211,0.6371653784522575,0.5145631067961165,0.10742576800165532,0.16539814158738983,0.1923133356852298
